name,current_price_per_night,average_rating,total_reviews_received,address,lat,lng,reviewer_nationality,rating,review_title,review
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Hong Kong  China,4,Great cottage condition and excellent customer service,Everything is great at the Village. Nothing extravagant but hotel facilities are very decent  from reception to breakfast area  and in-room kitchenette to sauna. Nothing to complain about. There are just two minor things - The walking distance from the hotel main building to the.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,Magical,We travelled with Thomas cook on a day trip. Our expectations were high and the experience was far better than we could have imagine. Seem less organisation and lots of experiences but actually the best thing was just playing in the snow. My daughter is.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Herndon  Virginia  United States,5,Awesome time in Santa's Village,My wife and I spent a day at one of the cabin's in Santa's village and had the most memorable experience ever. First  the staff that works there are very nice and helpful. You have tons of activities from reindeer sleigh rides to husky farm.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Auckland Central  New Zealand,4,A visit to Santa! ,We visited the Santa Claus village for the day making the round trip from Lulea  Sweden. We didn't have children with us so we weren't sure what we would think of it all - our tour group were going so we decided to tag along.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,Very nice hotel room and very friendly staff,I enjoyed a lot of staying in this Santa Clause Hotel. Their room was so nice..... clean  new  spacious and the most impressing thing was the private sauna bathroom. That's amazing!!!! The hotel staff were all friendly and helpful. We waited for the tour guide.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Dubai,3,Good place to stay; Horrible to eat,I stayed here in December for 5 days. They provide airport pickup and we had a lady waiting for us at the airport. She even had our cottage numbers with her. And we were dropped right outside our cottage. She also opened the cottage for.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Forli  Italy,5,It was spring  but it was amazing!,After a week of work in Helsinki  we decided to move far north up to Rovaniemi to show to our kids the Santa Claus village and the Lapland life. It was a cheap stay  'cause it was June  but it was great. Many small cottages .
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Chisinau  Moldova,5,Unforgattable stay with Santa Claus (with pros and cons),We have stayed at Santa Claus Holiday Village for 3 nights in mid December. All our family remained impressed by the atmosphere and the vacation itself. Bearing lots of unforgettable memories in mind  it is quite difficult to write a review with criticism  but I.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,Lapland and Santa Claus Village Pt.1 - no excursions booked. 4 days and 3 nights stay.,Lapland and Santa Claus Village Pt.1 - no excursions booked. 4 days and 3 nights stay. A first trip to the Arctic Circle and all the excitement of a child's first visit to Lapland. People say it's the best time of year and being a.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Seoul  South Korea,4,Christmas time always,Very quiet and independent place  Bed is also very comportable and room has a big sofa. Kitchen is in the room and dining table is huge And the grilled chicken with rice in the restaurant was very nice Gooooooood place to stay!!! Recommend to.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,Dream Holiday,The best holiday of my life with my family. The cosy wooden cabins are like living in fantasy. You can find anything that you may need in your room. t is not a starred hotel but even better. Kids had the opportunity until late night.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Toronto  Canada,5,Magical place to be!,A magical stay  like nothing else. The cottage we stayed in was modern  well decorated  with a comfortable bed and a personal sauna  a good amount of space  plus a little deck with a Christmas tree! We traveled as two adults  and this could have.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Hong Kong  China,4,Nice stay,The cottage is nice. It would be better if the kitchen could be bigger and if there were bigger supermarkets in the village. If you want to cook  you have to go to Rovaniemi city centre to buy food for a better meal. We stayed.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Malaysia,4,santa town!!!,we really love this place. we stay here for two nights..they provide airport pick up and drop. we stay at the cottage.It is really nice!! with free wifi  tv  sofa  comfortable beds and private sauna!! the breakfast is good. we enjoy our holiday
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Los Angeles  California,5,Original!,Where to stay for the night if you are close to Santa? Of course  only here! Go abroad "Arctic Circle" and go to the sauna  to visit the souvenir shops  send a postcard ... Great service - all requests to respond with lightning speed  comfortable.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,2,They can help me. ,I stay one night with they. And right now i have to make a emergency call and they dont help me to bring me the phone for just 2 minutes.. How its possible . Its a emergency call and they say tha
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Skelleftea  Sweden,4,Still nice cabins but not as beutiful as last year,Good accomodation in cabins with their own sauna. Last years cabin was more nice decorated but this was ok too. Breakfast is included but average. Close to Santas Office and Santapark. Convenient to be able to park your car directly by the
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,Say hi to Santa!,A nice family attraction  Santa Claus was very genuine and warm  loved the overall atmosphere. Visited off-season so not too crowded  either. We only wanted to say hello to Santa so no experience on food or other ser
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Oxford  United Kingdom,5,Unique Experience,What an amazing experience. We stopped in this hotel for one night so we can enjoy the village without the need to rush back anywhere. we turned up too early  left our stuff in the reception and went to explore the village. Each house is.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Helsinki  Finland,5,If you want to get into the Christmas mood  it's a must.,If you want to get into the Christmas mood  you need to visit this place. On the 23.12 is the official "Santa Claus launch"  which is also being aired around the world. Before Santa takes off there is singing and playing with the elfs and.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Thunder Bay  Ontario,5,A great visit!,In spite of a gloomy rainy evening ( no darkness in mid June) we enjoyed our spacious clean and modern cabin. The sauna was a wonderful end to our day after our long trip! Highly recommended to spend at least one night at the vi
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Warsaw  Warszawa  Poland,5,wonderful stay,What a wonderful village! We had such a nice stay stay in Santa Claus Holiday Village. If you travel to meet Santa Claus - a must is to stay in Santa Claus Holiday Village. There are cosy apartments with sauna  Christmas tree  sledge :) you.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Scherpenheuvel  Belgium,4,Nice,Nice cosy  spacious  clean room with finish sauna in the bathroom. Breakfast was everything wat we needed. The room had a small kitchenette. It's also not that far away from the official Santa's airport in Rovaniemi. The village itself is nice to have a walk.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Newcastle upon Tyne  United Kingdom,5,Certainly puts you into Christmas spirit.,lovely place to visit.Various shops restaurants to visit.Atrip isn't complete without a visit to Santa Clause himself(expensive but worth the money).The area feels really festive elves very welcoming.visited just before Christmas and was really excited.Yes I was with no children but the grown ups had amazing fun once in.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Oxford  England  United Kingdom,4,Something for Everyone,The highlight of my visit as regards amenities was the cabin  which was so comfy  and with its own sauna. I would recommend taking some food with you  as it is self-catering. I was only there for a couple of days  so used the onsite.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,The place to visit Santa,We travelled there with two kids (4 and 7). They loved the place  and so did we. The cabins are spacious and incredibly warm. We went for the rides (huskies  reindeer) and we all enjoyed the hospitality. We even had a chance to see the.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Singapore  Singapore,4,Nice  spacious and quiet place,The cottage come with a small kitchen and an electric sauna. The place is secluded on its own. It was a great thing that we bought some groceries from K-market before driving to the village. The place is big with many activities however it seem.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Hong Kong  China,4,Right in th centre of fantasy Santa land.,Santa Village is an essential stop on any Arctic Circle Adventure. And instead just come here for a day  staying there actually is double the fun. You have more time to take in the Santa land magic  both at days and at nights. The hotel.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Dallas  Texas,4,Lovely Apartments.. with places close by to eat and buy groceries too!,Lovely little apartments / cabins with small kitchenettes and sauna..the area is surrounded by forests so nice and scenic property.. it's quiet and away from the "city".. and you can easily book various safaris; rent thermal wear from here.. along with visiting Santa etc.. It's.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Istanbul  Turkey,3,Good place in the nature but the hotel needs refurbishment,I and my wife stayed here in a cottage for 3 nights. The free transfer from/to the airport is very convenient  all points of interest (reindeer safari  husky safari  snowmobile safari  ice restaurant  etc) within the Santa Claus village are in 5-10 minutes walking distance..
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Breda  The Netherlands,5,Fantastic Holiday Dream!,Not that expensive and a huge cottage with the most comfortable beds ever (plus it is next door to Santa himself)! We only stayed for one day at this hotel cause our trip was very short  but I really wished we could have stayed longer..
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,Dream Village,It was like a dream world for the children. Staff are helpful. Inga made her best for organising our trips and safaris in short time. Having a sauna in the room was a fun for my son. More hanger should be added in the rooms..
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Brisbane  Australia,5,Great stay at s.c village,Our family of 5 stayed here for 3 nights and found Santa Claus Holiday village to be great. We had to book 2 adjoining rooms (1 cottage though) and found we had enough space. The rooms have stoves and microwave for cooking if self catering..
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Sydney  Australia,4,Christmas stay at Santa's village,I had been to the village 20 years prior and said if I had a child I would take them back  and we took our 5 year old arriving on 22 December leaving on 26 December. We stayed in a cabin. The cabins are clean .
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,THE ONLY PLACE TO STAY WHEN IN ROVANIEMI,When in Roveniemi - especially winter time & Christmas - look no further. Little cabins beside Santas park & shops makes this a great stay! Especially for families. Where you can also find reindeers lurking  Santas post office & restaurants...a wonderful wonderful magical place! Some.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,If heaven was a place on earth ...,Stayed at the Santa Claus Holiday Village just a couple of days ago and it was simply perfect. The log cabins were so pretty in the snow and the sauna in the bathroom is perfect after a hectic day. The village itself is ideal as.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Nottingham  England  United Kingdom,5,Visit to Santa claus village ,Brilliant day out even without children. The whole experience was enchanting. Cafe in the igloo hotel was first class  food lovely and staff extremely friendly and helpful. Gift shops an aladins cave of Christm
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Dubai  United Arab Emirates,5,Our Christmas Holiday,I have to say that the stay at Santa Claus Holiday Village was nothing short of amazing. The rooms were lovely  clean and warm. The staff were friendly and the food was fantastic. I am eating a gluten free diet  so I would ask for.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Cardiff  United Kingdom,5,Christmas magic!,We stayed here for a few days as a base for a short winter trip to Lapland. It's the most surreal place and I'm almost a believer now with all the Christmas magic I was exposed to! The cabins are warm and immaculate with lovely.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Brisbane,5,Happiest place on earth.....,We were very impressed with their customer service. Delivered right to your cabin door  you could settle in before having to go to reception. We spent four nights here and highly recommend this as a holiday destination. Even though we didn't get to see the.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Singapore  Singapore,5,Perfect Stay!,Stayed 2 nights. The airport is very near and they provide free transport. Even before you check-in  they drove us directly to the cabin and helped with our luggages. They let us had time to settle down before proceeding to the receiption for check-in. There .
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Manchester  United Kingdom,5,Just perfect,From the moment they pick you up at the airport and give you a welcome pack on the coach with your room keys  then drive you directly to your cabin  Instead of having to queue up  little things that make it all so special. The.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Paris,3,Beautiful place but very expensive,I have been last week-end with my kids to this very special place. Of course the place is magique and once you arrive up there you feel again as a child. The people are very kind and helpful. The only hick is that everything is.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,sheffield,5,Excellent choice for families,Wonderful experience from having someone there waiting to collect us from the airport and take us in a decorated shuttle bus ( with a large Santa on  of course) to having our case carried to our lodges and then returned to the airport for us.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Italy,5,Sweet honeymoon,We spent in this hotel our honeymoon. stayed 4 nights in the wooden house with sauna and kitchen. It has been perfect !!! We had such a relaxing and lovely experience. The hotel staff is really kind  helpful and really well organised : lots of.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Gosford  Australia,5,A magical place,We stayed here as a birthday surprise for our 7 year old and we weren't disappointed! The accommodation was great with a sauna in the bathroom. It looked liked there were works going on in the field near the play area but we didn't hear.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Sydney  Australia,4,Cottages spacious,Good location away from centre of Rovaniemi  onsite with Santa Claus village but still very separate. Cottages are great  they feel new and are very clean. A good amount of room for two  sauna works well  kitchen compact and good range of equipment. Even though.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,,5,Great holiday experience,We don't have any children but we were interested in accommodation in Rovaneimi and this ranked number 1 here so we checked it out. We stayed there two nights and everything was immaculate. The cabins were spotless  came with sauna that worked really well. The.
Santa Claus Holiday Village,108,4.5,713,Taehtikuja 2 Rovaniemi 96930  Finland,66.54311,25.843075,Sydney  Australia,5,Wonderful Experience,We took our three young children here for two nights and loved every minute. The staff were excellent  with the cabin facilities clean and spacious. All our excursions organised through the Village were well run and very enjoyable. As we went during the off season.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,New Delhi,5,Perfect location ,It's bang in the city centre  at the beginning of the interesting walking street leading to the splendid riverfront  opposite a mall  and ten minutes walk to the Arctic Museum. We got upgraded to a family room. Breakfast is a good spread - but unchanging..
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Vadso  Norway,4,Shopping and MacDonalds in Rovaniemi,We had a pleasant stay in Rovaniemi. The location to the hotel is great to shopping centers  bars and restaurants. The room was very nice after the renovation. We had sauna in our room and that was a nice thing to have. Nice and quiet..
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,5,Comfort and good place,In the middle of Lapland interesting place  good climate  nice weather  good shopping time and nice restaurants  cheap taxis  nice and kind people  beautiful nature  nice lakes  good food and hot and cld drink
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Northamptonshire  United Kingdom,5,2 night stay,Clean rooms friendly staff good food and close to town center. The hotel was undergoing a re-vamp during our stay but there was no disturbance caused. Rovaniemi is close to the Sami raindeer experience and you get to feed and pet them. if you are lucky you.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Sandweiler  Luxembourg,3,Basic hotel,Standard room and bathroom  friendly staff  good breakfast choices although on street level (no intimacy)  same for dinner; sauna available in late afternoon; good location for tours in the surrounding ar
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Richmond,5,Central location- fantastic breakfast! ,Nice rooms  fantastic breakfast and comfy beds. We find this hotel to be very comfortable and nice. Check in was easy. Walking distance to shops and restaurants. Lots of English TV programs. Sauna is available although we have not trie
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,3,Nice hotel for short time,We came here as a group. Every day we have a differnt plan so we don't stay all day long at the hotel. The room is normal size. Small bathroom. The window is to the dinning room!. The kettle cost 5 . The food is.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Narbonne  France,5,Good place,
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Singapore  Singapore,4,Nice Stay & Good Location,Room size was acceptable. Breakfast was included. Very good porters for our luggage check in & out! Very nice stay! Accessible to many shopping area nearby/walking distance! Modern room with all necessity include
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Newton Aycliffe  United Kingdom,4,Enjoyable short stay,Stayed here 3 nights with my husband and two friends as part of a small tour group at the end of Feb. The hotel is very busy with groups coming and going the whole time  but the staff cope well  being efficient  friendly and helpful..
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Bergisch Gladbach  Germany,2,Scandic Rovaniemi needs strong improvements,
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Hong Kong  China,2,Very Old Fashion ,We are not expecting it to be a high end hotel but the structure and interior of this hotel brings me back to the 70s. Receptionist are good. Room has been refurbished but lack of details inside the bathroom. Water leaking out from bathtub when.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,1,Unreliable hotel,I booked Scandic Rovaniemi hotel for three nights in December and had to change room every day. No kettle  mugs  coffee or tea bags were provided by the hotel. I felt very uncomfortable without hot water in the cold weather there  especially I am an.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,London,4,Great location but lots of people,Location: It is right in the middle of Rovaniemi. Everything in the town is in walking distance. There are plenty of supermarkets and eateries around. The coach from the airport stops across the road and a taxi from the airport will be about 25-30. Breakfast:.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,3,Warm welcoming staff and hotel needs a renovation ,The hotel staff in the reception and the breakfast staff were polite  friendly and professional during my stay. The breakfast selection was adequate but lacked fruits and different cakes. It also needed more of s selection of eggs e.g poached  fried egg  potatoes etc. The.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,4,Best location at the best price for a family on a budget,I travelled to Rovaniemi with my wife and 9 year old son  our priority was the beautiful snowy environment and a simple hotel at good price as a spring board to Lapland. Scandic fitted the bill  it was very reasonably priced considering it location  neighboring.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Guwahati  India,3,Beautifully located  Very helpful staff,The hotel is so well located that it makes up for any problems it might have. Everything was walking distance from here and the staff is very helpful. We being vegetarians didn't have any options in their buffet dinner. The staff especially made us some.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Hong Kong,1,Hostile Reception Staff,On Dec. 23  2016  upon our departure  we had to borrow the phone from the Reception to contact our taxi driver given that he was 20 min. late. However the Reception Staff (having spoken to the taxi driver who's promised to arrive within 2 min.).
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Australia,4,Central accommodation,Travelling as a part of three  the primary reason for visiting Rovaniemi was to visit Santa. The Scandic is an excellent location in downtown Rovaniemi. The following provides the highlights: - Located next to a shopping centre which has a variety of shops. - Easy.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Singapore,3,Hotel with good location and pleasant staff,We were assigned a room which has not been refurnished (he hotel is undergoing renovation when we were there and I'm guessing those new rooms should be much better)  hence the room is very dated and tired looking. No view except the buffet area. The.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Rognac  France,5,Our Stay at Scandic Rovaniemi,
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Paris  France,4,Good location But depends on the room you get.,Further to my stay last year I need to update that the hotel has started refurbishment and it looks like 50 % completed . I was given an "old" room which look dated . The sauna had a fresh up and is now nice ..
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Gdansk  Poland,1,Very expensive "cheap hotel",Hotel is very dirty. Everything is dirty: restaurant  corridors. Rooms are small and uncomfortable. Internal rooms overlooking hotel's restaurant are very claustrophobic. Normally 4 stars for such hotel are not possible outside Scandinavia. The only advantage is gym area although You have a gym on.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,4,Great stay with new Scandic Friends,Pros: Great location  friendly staff  comfortable room  loved the private sauna Cons: Terrible shower  tiny and the shower door doesn't reach the floor for some ridiculous reason. Whoever designed that messed up. Breakfast decent  not 5* but enough variety for a few days. Join Scandic.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,London  United Kingdom,3,Det Minsta,In my travels I have often stayed at Scandic hotels and guess they must be the Scandinavian equivalent of those budget hotel chains in the UK. The rooms are basic with no tea/coffee making facilities  no iron/ironing board and none of the usual bathroom accessories..
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Oulu  Finland,4,Trainingtrip,Service here is really good. I dont find anything complaining about this hotel. Maybe would be nice if had other  smaller pillow to choose. If you want silence room then ask room from atrium side of hotel. Everything was clean and ok. I can recommend.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Indianapolis ,4,Lovely stay,The Scandic Hotel is a great place to stay. It's centrally located - within easy walking distance to museums  a shopping mall  restaurants  quaint shops  and the bus stop for the airport. The breakfast was typical European  but plentifully and delicious. Tours stopped there to.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Leppajarvi  Finland,4,New Hotel coming,Scandic Rovaniemi is some 20 years old  but they are just at the moment renowating the hotel. Half of the rooms are under building. Not just small decoration  but totally new construction. Supraisingly there was only very little disturbance  during afternoon some noice  but not.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Canberra,2,Very Disappointed,Located perfectly. For a 4 star listed hotel it is very basic and desperately in need of refurbishment. Wall tiles in bathroom nearly falling off. Its a few minutes away from the market  opposite a shopping centre and very close to the river too. Staff.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Kuopio  Finland,3,Nice basic hotel,Stayed once more one night in Scandic Rovaniemi. It is situated in the middle of the town  but shamefully far from the beautiful river shore. Lots of shops and restaurants nearby  and it is small town centre  so it is not long way to anywhere..
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,barcelona,5,A very good hotel in Rovaniemi,The hotel is located in the center of the town  in the main street. The staff is very polite and they help you with everything you need. The food in the restaurant is very good  too. You can use a computer in the reception and.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Amsterdam,3,Good hotel to stay,A good hotel to stay due the location. Really at the center of Rovaniemi with nice local restaurants and several bars. Just across the street a big and nice shopping mall. There is a bus from the airport to the hotel. It stops in front.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,3,Just right,A room where it is not posible to open the window or regulate the temperature  terrible! The hotel looks tired  and so are the rooms. Friendly staff  good breakfast and good location but just right for one night  not a hotel to return to. Parking.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,,5,Good quality  good location,Very pleasant stay  nice room great people wifi location and city. Finnish hotels that I have seen are generally good quality and comfortable.Next to market  close to transportation and even a supermarket as well as McDonald's next doo
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Singapore,3,Hotel in the city with good location.,Get to find out this hotel from tripadvisor. The hotel is located in a good location where easily access to most of places like macdonald which is at just opposite road and lapland safaris which is just about a 10 to 15 mins walk. And.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,England,4,Good location and friendly staff,Quick and easy check in and out. Friendly and helpful staff  with good local knowledge. The hotel offers a good breakfast to set you up for your days activities and when you return you can spend time in the sauna to help you wind down..
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,San Antonio  Texas,4,Modern and efficient,Stayed at the hotel for a conference. Rooms are kind of small  but very efficient. Beds are comfortable and shower is great. Breakfast is abundant and well assorted. Our coffee breaks were well above average (worth considering if you are organizing a meeting). A definite.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Helsinki  Finland,3,OK hotel in the center,Extremely kind and attentive personnel. Room was a bit outdated but clean. The possibility to do some work in the room was limited  only a small table available. No bedside table (?). The food in the restaurant was quite Lappish standard  guaranteed OK but nothing.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Kyoto  Japan,4,good place in central of Rovaniemi,My family(including 7y.o and 4 y.o. daughters) and I really enjoyed the stay in this hotel  located at the central of the city. This hotel is located very closely to restaurant  museum and taxi station. really convenien
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Piraeus  Greece,4,a hotel that cover the basic needs,We stayed at this hotel for 2 nights.Its a central hotel with lots of commercial shops nearby.The sidewalk near the hotel leads to the river which is a nice attraction especially in wintertime.Our room was small we moved(4 persons)with difficulty and there also not enough space.
Scandic Rovaniemi,111,3.5,512,Koskikatu 23 Rovaniemi 96200  Finland,66.50299,25.727055,Melbourne  Australia,1,Very helpful staff however I would never stay there again,
